start_time,end_time,original_text,cleaned_text
00:53:38.800,00:53:43.829,sweeping across the forest floor.,sweeping across forest floor
00:53:43.839,00:53:46.630,"To find prey, the ants must first touch",find prey ant must first touch
00:53:46.630,00:53:46.640,"To find prey, the ants must first touch",find prey ant must first touch
00:53:46.640,00:53:48.790,"To find prey, the ants must first touch",find prey ant must first touch
00:53:46.640,00:53:48.790,it.,
00:53:48.790,00:53:48.800,it.,
00:53:48.800,00:53:51.109,it.,
00:53:48.800,00:53:51.109,"The irony is that this, the most",irony
00:53:51.109,00:53:51.119,"The irony is that this, the most",irony
00:53:51.119,00:53:53.190,"The irony is that this, the most",irony
00:53:51.119,00:53:53.190,successful hideandsek player in the,successful hideandsek player
00:53:53.190,00:53:53.200,successful hideandsek player in the,successful hideandsek player
00:53:53.200,00:53:58.950,successful hideandsek player in the,successful hideandsek player
00:53:53.200,00:53:58.950,"forest, is almost completely blind.",forest almost completely blind
00:53:58.960,00:54:01.750,It distinguishes the living only by,distinguishes living
00:54:01.750,00:54:01.760,It distinguishes the living only by,distinguishes living
00:54:01.760,00:54:06.150,It distinguishes the living only by,distinguishes living
00:54:01.760,00:54:06.150,their movement.,movement
00:54:06.160,00:54:09.030,"As long as an animal remains still, it",long animal remains still
00:54:09.030,00:54:09.040,"As long as an animal remains still, it",long animal remains still
00:54:09.040,00:54:13.030,"As long as an animal remains still, it",long animal remains still
00:54:09.040,00:54:13.030,is safe.,safe
00:54:13.040,00:54:15.589,But the slightest twitch will give it,slightest twitch give
00:54:15.589,00:54:15.599,But the slightest twitch will give it,slightest twitch give
00:54:15.599,00:54:19.307,But the slightest twitch will give it,slightest twitch give
00:54:15.599,00:54:19.307,away.,away
00:54:19.317,00:54:21.190,[music],music
00:54:21.190,00:54:21.200,[music],music
00:54:21.200,00:54:27.349,[music],music
00:54:21.200,00:54:27.349,"Within seconds, the prey is pinned down.",within second prey pinned
00:54:27.359,00:54:30.069,"Within minutes, it's torn apart at its",within minute torn apart
00:54:30.069,00:54:30.079,"Within minutes, it's torn apart at its",within minute torn apart
00:54:30.079,00:54:34.870,"Within minutes, it's torn apart at its",within minute torn apart
00:54:30.079,00:54:34.870,joints.,joint
00:54:34.880,00:54:37.270,"The more the prey struggles, the more",prey struggle
00:54:37.270,00:54:37.280,"The more the prey struggles, the more",prey struggle
00:54:37.280,00:54:43.990,"The more the prey struggles, the more",prey struggle
00:54:37.280,00:54:43.990,the ants engage.,ant engage
00:54:44.000,00:54:47.109,"Right across the raid front, prey of all",right across raid front prey
00:54:47.109,00:54:47.119,"Right across the raid front, prey of all",right across raid front prey
00:54:47.119,00:54:49.190,"Right across the raid front, prey of all",right across raid front prey
00:54:47.119,00:54:49.190,sizes are driven from their hiding,size driven hiding
00:54:49.190,00:54:49.200,sizes are driven from their hiding,size driven hiding
00:54:49.200,00:54:53.670,sizes are driven from their hiding,size driven hiding
00:54:49.200,00:54:53.670,places.,place
00:54:53.680,00:54:56.630,Even wasps must abandon their homes when,even wasp must abandon home
00:54:56.630,00:54:56.640,Even wasps must abandon their homes when,even wasp must abandon home
00:54:56.640,00:55:03.430,Even wasps must abandon their homes when,even wasp must abandon home
00:54:56.640,00:55:03.430,the ants arrive.,ant arrive
00:55:03.440,00:55:05.430,Everything alive in the path of the,everything alive path
00:55:05.430,00:55:05.440,Everything alive in the path of the,everything alive path
00:55:05.440,00:55:09.270,Everything alive in the path of the,everything alive path
00:55:05.440,00:55:09.270,"raiders, overwhelmed",raider overwhelmed
00:55:09.270,00:55:09.280,"raiders, overwhelmed",raider overwhelmed
00:55:09.280,00:55:13.109,"raiders, overwhelmed",raider overwhelmed
00:55:09.280,00:55:13.109,by sheer numbers.,sheer number
00:55:13.109,00:55:13.119,by sheer numbers.,sheer number
00:55:13.119,00:55:16.069,by sheer numbers.,sheer number
00:55:13.119,00:55:16.069,"It's called Darwin's bark spider, and",called darwin bark spider
00:55:16.069,00:55:16.079,"It's called Darwin's bark spider, and",called darwin bark spider
00:55:16.079,00:55:26.118,"It's called Darwin's bark spider, and",called darwin bark spider
00:55:16.079,00:55:26.118,the female has a remarkable strategy.,female remarkable strategy
00:55:26.128,00:55:33.978,[snorts],snort
00:55:33.988,00:55:38.309,&gt;&gt; [music],gtgt music
00:55:38.319,00:55:41.670,"&gt;&gt; Like a real life spiderw woman, she",gtgt like real life spiderw woman
00:55:41.670,00:55:41.680,"&gt;&gt; Like a real life spiderw woman, she",gtgt like real life spiderw woman
00:55:41.680,00:55:45.109,"&gt;&gt; Like a real life spiderw woman, she",gtgt like real life spiderw woman
00:55:41.680,00:55:45.109,sprays strands of silk in one long,spray strand silk one long
00:55:45.109,00:55:45.119,sprays strands of silk in one long,spray strand silk one long
00:55:45.119,00:55:45.829,sprays strands of silk in one long,spray strand silk one long
00:55:45.119,00:55:45.829,continuous [music],continuous music
00:55:45.829,00:55:45.839,continuous [music],continuous music
00:55:45.839,00:55:50.150,continuous [music],continuous music
00:55:45.839,00:55:50.150,flow.,flow
00:55:50.160,00:55:52.950,The threads fan out like a sail and,thread fan like sail
00:55:52.950,00:55:52.960,The threads fan out like a sail and,thread fan like sail
00:55:52.960,00:55:55.430,The threads fan out like a sail and,thread fan like sail
00:55:52.960,00:55:55.430,drift on air currents blowing across the,drift air current blowing across
00:55:55.430,00:55:55.440,drift on air currents blowing across the,drift air current blowing across
00:55:55.440,00:55:57.589,drift on air currents blowing across the,drift air current blowing across
00:55:55.440,00:55:57.589,water.,water
00:55:57.589,00:55:57.599,water.,water
00:55:57.599,00:55:59.829,water.,water
00:55:57.599,00:55:59.829,"Every few seconds, she crimps the",every second crimp
00:55:59.829,00:55:59.839,"Every few seconds, she crimps the",every second crimp
00:55:59.839,00:56:01.910,"Every few seconds, she crimps the",every second crimp
00:55:59.839,00:56:01.910,strands together to stop them spreading,strand together stop spreading
00:56:01.910,00:56:01.920,strands together to stop them spreading,strand together stop spreading
00:56:01.920,00:56:05.750,strands together to stop them spreading,strand together stop spreading
00:56:01.920,00:56:05.750,too widely.,widely
00:56:05.760,00:56:08.470,"The breeze will do the rest, blowing the",breeze rest blowing
00:56:08.470,00:56:08.480,"The breeze will do the rest, blowing the",breeze rest blowing
00:56:08.480,00:56:11.270,"The breeze will do the rest, blowing the",breeze rest blowing
00:56:08.480,00:56:11.270,threads into a single line [music] and a,thread single line music
00:56:11.270,00:56:11.280,threads into a single line [music] and a,thread single line music
00:56:11.280,00:56:16.230,threads into a single line [music] and a,thread single line music
00:56:11.280,00:56:16.230,25 m bridge.,bridge
00:56:16.240,00:56:18.630,Now she must reinforce her bridge,must reinforce bridge
00:56:18.630,00:56:18.640,Now she must reinforce her bridge,must reinforce bridge
00:56:18.640,00:56:26.470,Now she must reinforce her bridge,must reinforce bridge
00:56:18.640,00:56:26.470,because her web will hang from it.,web hang
00:56:26.480,00:56:28.390,But there's something bouncing the line,there something bouncing line
00:56:28.390,00:56:28.400,But there's something bouncing the line,there something bouncing line
00:56:28.400,00:56:31.270,But there's something bouncing the line,there something bouncing line
00:56:28.400,00:56:31.270,at the other end.,end
00:56:31.270,00:56:31.280,at the other end.,end
00:56:31.280,00:56:33.829,at the other end.,end
00:56:31.280,00:56:33.829,Another Darwin spider is trying to take,another darwin spider trying take
00:56:33.829,00:56:33.839,Another Darwin spider is trying to take,another darwin spider trying take
00:56:33.839,00:56:42.950,Another Darwin spider is trying to take,another darwin spider trying take
00:56:33.839,00:56:42.950,advantage of her hard work.,advantage hard work
00:56:42.960,00:56:49.910,She must deal with the intruder head on.,must deal intruder head
00:56:49.920,00:56:53.349,The cut line is an inconvenience. but no,cut line inconvenience
00:56:53.349,00:56:53.359,The cut line is an inconvenience. but no,cut line inconvenience
00:56:53.359,00:56:56.789,The cut line is an inconvenience. but no,cut line inconvenience
00:56:53.359,00:56:56.789,more than that.,
00:56:56.799,00:56:58.390,With hooks on the tips [music] of each,hook tip music
00:56:58.390,00:56:58.400,With hooks on the tips [music] of each,hook tip music
00:56:58.400,00:57:05.990,With hooks on the tips [music] of each,hook tip music
00:56:58.400,00:57:05.990,"leg, she gathers in the thread.",leg gather thread
00:57:06.000,00:57:08.630,It won't go to waste as she'll eat it,wont waste shell eat
00:57:08.630,00:57:08.640,It won't go to waste as she'll eat it,wont waste shell eat
00:57:08.640,00:57:16.710,It won't go to waste as she'll eat it,wont waste shell eat
00:57:08.640,00:57:16.710,later.,later
00:57:16.720,00:57:19.270,"When it's all reeled in, she sprays",reeled spray
00:57:19.270,00:57:19.280,"When it's all reeled in, she sprays",reeled spray
00:57:19.280,00:57:23.670,"When it's all reeled in, she sprays",reeled spray
00:57:19.280,00:57:23.670,again.,
00:57:23.680,00:57:35.349,Outstreams another 25 m bridging line.,outstreams another bridging line
00:57:35.359,00:57:37.990,How a spider no bigger than a thumbnail,spider bigger thumbnail
00:57:37.990,00:57:38.000,How a spider no bigger than a thumbnail,spider bigger thumbnail
00:57:38.000,00:57:41.030,How a spider no bigger than a thumbnail,spider bigger thumbnail
00:57:38.000,00:57:41.030,can produce so much silk so quickly has,produce much silk quickly
00:57:41.030,00:57:41.040,can produce so much silk so quickly has,produce much silk quickly
00:57:41.040,00:57:46.390,can produce so much silk so quickly has,produce much silk quickly
00:57:41.040,00:57:46.390,baffled scientists.,baffled scientist
00:57:46.400,00:57:49.510,And it's no ordinary silk. It's the,ordinary silk
00:57:49.510,00:57:49.520,And it's no ordinary silk. It's the,ordinary silk
00:57:49.520,00:57:51.589,And it's no ordinary silk. It's the,ordinary silk
00:57:49.520,00:57:51.589,"toughest natural fiber on the planet,",toughest natural fiber planet
00:57:51.589,00:57:51.599,"toughest natural fiber on the planet,",toughest natural fiber planet
00:57:51.599,00:57:55.670,"toughest natural fiber on the planet,",toughest natural fiber planet
00:57:51.599,00:57:55.670,"tougher than steel,",tougher steel
00:57:55.680,00:57:58.069,and it needs to be tough to span the,need tough span
00:57:58.069,00:57:58.079,and it needs to be tough to span the,need tough span
00:57:58.079,00:58:02.470,and it needs to be tough to span the,need tough span
00:57:58.079,00:58:02.470,wide river.,wide river
00:58:02.480,00:58:04.069,With the bridge [music] tort and the,bridge music tort
00:58:04.069,00:58:04.079,With the bridge [music] tort and the,bridge music tort
00:58:04.079,00:58:07.190,With the bridge [music] tort and the,bridge music tort
00:58:04.079,00:58:07.190,"ground anchor in place, it's time to",ground anchor place time
00:58:07.190,00:58:07.200,"ground anchor in place, it's time to",ground anchor place time
00:58:07.200,00:58:21.190,"ground anchor in place, it's time to",ground anchor place time
00:58:07.200,00:58:21.190,construct her trap.,construct trap
00:58:21.200,00:58:22.870,These spiders [music] can build the,spider music build
00:58:22.870,00:58:22.880,These spiders [music] can build the,spider music build
00:58:22.880,00:58:30.470,These spiders [music] can build the,spider music build
00:58:22.880,00:58:30.470,world's largest orb webs up to 2 m wide.,world largest orb web wide
00:58:30.480,00:58:32.309,A few hours from the first spray of,hour first spray
00:58:32.309,00:58:32.319,A few hours from the first spray of,hour first spray
00:58:32.319,00:58:40.069,A few hours from the first spray of,hour first spray
00:58:32.319,00:58:40.069,"bridging line, the job is done.",bridging line job done
00:58:40.079,00:58:43.190,Now her strategy is simple.,strategy simple
00:58:43.190,00:58:43.200,Now her strategy is simple.,strategy simple
00:58:43.200,00:59:04.235,Now her strategy is simple.,strategy simple
00:58:43.200,00:59:04.235,Sit and wait.,sit wait
00:59:04.245,00:59:06.710,[music] And there's one final bout of,music there one final bout
00:59:06.710,00:59:06.720,[music] And there's one final bout of,music there one final bout
00:59:06.720,00:59:09.829,[music] And there's one final bout of,music there one final bout
